number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135
173,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1153.png,good,0,0.046999999998661224,3.9595841995842287,5.4028528664621005,4.123393743732778,5.30824234911978,0.6858997989603723,0.683360315833711,0.6853980549332516,0.6834932905981015,0.8324682775286313,0.8196132662272516,0.8358749926153524,0.8198044890015995,494.68628592393543,782.0839741218682,575.4637610976642,761.4991536447266,0.9755116449867801,0.9612025238441707,0.9715557434929458,0.9622236917852764
174,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1154.png,good,0,0.0470000000022992,3.9228861440626424,5.262977651811216,3.8007190549563887,5.280291802724577,0.6793089605125495,0.676953782298568,0.6791583666419595,0.6769715121063582,0.8248760409621883,0.8113589299115254,0.8288058088275638,0.810946799984116,506.2778622966873,775.8153941125121,533.3187370068791,776.24995774349,0.9758305331349374,0.9628954202182349,0.9745775221485062,0.9628746365356227
175,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1155.png,good,0,0.030999999999039574,4.324847743671315,5.703844241232127,4.31565778853919,5.71664613040489,0.6974128013238838,0.6949697855205058,0.6971035061111551,0.6948320263950339,0.8337774150409714,0.8214013735913499,0.8372305392185625,0.8206074490559914,555.0159471688905,834.9082114834948,606.5225010394556,829.9995860085679,0.97153216765446,0.9570824356522329,0.9689471139233227,0.9573347582989418
176,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1156.png,good,0,0.030999999999039574,4.093481717011154,5.473167720425997,4.157800767970315,5.434375007655222,0.6996576973279456,0.6971719277710368,0.699242382634535,0.6971660116522879,0.8376987890928767,0.8249317181668602,0.8405469049544468,0.8249239496788883,520.5064644735259,796.3766097285614,581.1076919314282,785.8268584908744,0.9729032558550103,0.9584531571249107,0.9698061947020548,0.9590035359930082
177,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1157.png,good,0,0.0470000000022992,4.1388920141861565,5.428591375749955,4.082791596350985,5.508361892210389,0.7020488646668434,0.699780036251328,0.7018285132161309,0.6994483411972933,0.8375850519963103,0.8257181740482287,0.8418177897996567,0.8247096177781732,524.1361085972882,784.2236166194386,568.3007141634324,791.7554045480334,0.9730116905907094,0.9595415006318934,0.9707961386097256,0.9591529318223156
178,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1158.png,good,0,0.046999999998661224,4.055531368472571,5.505216537120885,4.151062684961057,5.428581577135965,0.6886895759162782,0.6861854401930839,0.6882631885151602,0.68616138184831,0.8302285850022951,0.8174002063513777,0.8340044137091449,0.8172773438055914,503.98423382658865,790.1157044836108,576.3251473573554,770.1140779136872,0.9747259357493061,0.9602909340779319,0.9711418534343214,0.9612961614180638
179,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1159.png,good,0,0.0459999999984575,4.039672251436984,5.492559177504389,4.211685865923208,5.385759184363412,0.7030013766187871,0.7003894561208155,0.7024092124486105,0.700611277673031,0.8361607630667409,0.8236030072834002,0.8392809849756471,0.8236150800508746,493.74888589947676,777.4034064881596,576.630660112022,755.2555258058823,0.9738873689826621,0.9587874239343922,0.9695590977510824,0.9599615520764694
180,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle116.png,good,0,0.03200000000288128,4.236602666014475,5.53994037543398,4.022117054320501,5.6151300398559565,0.6867366205654815,0.6843876165032217,0.6867046893679741,0.6842086730288226,0.829027220644459,0.8169967278075603,0.8331641187395209,0.8160196606405637,567.463380212795,833.3494259237214,574.1648519089277,846.348820859308,0.9731059092673537,0.9604323209926735,0.9728309892268723,0.9598151058484639
181,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1160.png,good,0,0.0319999999992433,4.157424483306865,5.622177692965381,4.1805268178150135,5.449433027698302,0.6832842692743296,0.6806970579075228,0.6829338640113604,0.680913431564937,0.8278818603569112,0.8150041781244186,0.8323639696650991,0.8151412940757802,523.1910407239836,813.3566695491008,579.5122214884988,780.3799878007335,0.9740601893623323,0.9595884083834509,0.9713096886903602,0.961226853416944
182,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1161.png,good,0,0.0459999999984575,4.001425950837744,5.473248558991377,4.194394306258758,5.370975525511974,0.7002920313501549,0.697641387573871,0.6996260127291726,0.6977257838828629,0.8386408835532094,0.8255384617828355,0.8406623170539613,0.8259283972477306,501.01539195304167,795.1723821165597,589.1200870692459,771.4059516781427,0.9740451992478805,0.9587102628782276,0.9695343523576513,0.9599443470682641
183,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1162.png,good,0,0.0470000000022992,4.385486119603785,5.78474649760796,4.367728128745134,5.755326159114842,0.695777348239971,0.693373291694263,0.6955127599052118,0.6932403574222206,0.8346310071227991,0.8219719783631408,0.8379428363694756,0.8212302809596334,553.802758958055,829.0603006704785,601.9277741091377,816.2740353877031,0.9717325873247027,0.9575872791240247,0.9693266816810955,0.9582413935473522
184,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1163.png,good,0,0.0319999999992433,3.8895120459826598,5.262894363592331,3.885917284222429,5.299884131389683,0.6780071676978937,0.6755122180490489,0.6774679461790991,0.6755061545962188,0.8237398489064274,0.8100152927140121,0.828040938280442,0.8097049379386048,489.9672569402001,763.9314488965638,542.603118350582,766.9954020003975,0.9762022950076098,0.9628252244029365,0.9736848857410645,0.9626761249395749
185,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1164.png,good,0,0.030999999999039574,4.077762015409105,5.5004593100306485,4.1766771834569125,5.424275086289111,0.6991928630773144,0.6966747701663263,0.698671004253309,0.6967990889074442,0.8361559749003413,0.8234046782532901,0.839244858647007,0.8228608542276546,513.7107814601952,797.147331959903,584.2439455083592,779.8054901634254,0.9733675033121751,0.9585772989972103,0.9697627044208867,0.9594784447437694
186,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1165.png,good,0,0.0470000000022992,3.856839916839953,5.227761433145328,3.971626678406393,5.240073391618802,0.6868271514503816,0.684436306537869,0.6864439574133331,0.6842602405410022,0.8320853006011919,0.8188906721290443,0.8357798130404176,0.818128204759714,480.98087073499005,753.657621729416,554.8054956343143,748.576834606753,0.9763523268625675,0.9628703681370852,0.9727623387008463,0.9631206777604495
187,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1166.png,good,0,0.046999999998661224,3.9739757857405142,5.402536861161039,4.014902047105483,5.260001322812927,0.6925686564038498,0.6901165255174138,0.692232073888489,0.6902178918147391,0.8310480350975579,0.8182678473920839,0.8351388424559699,0.8182486057587789,499.7357025804098,785.730692443563,561.651084696853,757.3254413663265,0.9743537888246144,0.9595863870900738,0.9712232172990816,0.961047395082616
188,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1167.png,good,0,0.030999999999039574,4.067286290815729,5.543945558900737,4.3193704600484875,5.504329762555137,0.692793238263166,0.689973113249984,0.6919325491105449,0.6900692095460871,0.8350961071833933,0.8221266933287824,0.837677459381379,0.8215600931572086,501.8818344136001,795.3995335859851,601.7550541737045,782.232597049156,0.9744991217760259,0.9594952595380335,0.9694691650327881,0.9601657695453735
189,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1168.png,good,0,0.0470000000022992,4.116817903876753,5.58336293331314,4.318969354562632,5.503136781302349,0.6927431247081431,0.6899992664785092,0.691982339356674,0.6901501524178433,0.8360791444099762,0.8225574868406461,0.8375873676397552,0.8225023591329865,515.0641433288508,804.1447549244256,603.0322816543224,788.8785486293064,0.9739861593087008,0.9592963142056722,0.9695937368355705,0.9600690492891247
190,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1169.png,good,0,0.046999999998661224,3.9191268191268396,5.289345722047647,4.04907427788789,5.376254528796956,0.6959876550992694,0.6936772984066597,0.6955648675578913,0.6933954336177995,0.8338351537579897,0.8210922139402859,0.8372430049139864,0.8196371191467658,486.67564877094577,762.3284152456698,564.912356005583,769.732938775818,0.9752619240560508,0.9611654509457822,0.97133031948494,0.9607882495631402
191,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle117.png,good,0,0.0470000000022992,4.533396111043207,5.984265875591956,4.587688018196551,5.890164886176897,0.712409674595416,0.7099079825747552,0.7120806163423423,0.7098835395061225,0.8418940974938649,0.8306169586017447,0.844326177984676,0.8302827786555593,583.2190020790048,871.1913816290805,639.9816127375525,849.2115373780479,0.9691150162442645,0.9537503464229614,0.9661726901993817,0.954917208496802
192,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1170.png,good,0,0.046999999998661224,3.8470099058334557,5.122027039275379,3.679015334947591,5.1588208347929925,0.6704125704298881,0.6680848453277122,0.6701401482792486,0.6679756769838182,0.8199323048510399,0.8057366679321311,0.8246138659981413,0.8051739727412589,497.18852880029624,751.9415047241682,515.2623743488217,757.871689599518,0.9767354414515836,0.9647646378890454,0.9759297447949917,0.9644867542901809
193,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1171.png,good,0,0.030999999999039574,4.024979821450448,5.469605924242064,4.152598625480031,5.380786387765495,0.7001922627359988,0.6974252094411919,0.6996150352322649,0.697545834469002,0.8380386143792132,0.8247742302217262,0.8399247400895662,0.8246159879620725,505.17387550446625,793.013176686165,578.4276200259309,771.8720496985791,0.9736473426372855,0.9585338032964174,0.9698775090203069,0.9596392605018932
194,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1172.png,good,0,0.0470000000022992,3.903020667726577,5.3745250734284,4.0871132633845,5.205822336430555,0.6997456208123172,0.6973199539785526,0.6991949384751233,0.6974947955835117,0.836495698599953,0.8232694677792489,0.8402014173108181,0.8236299213185769,483.5582389629463,768.661141881487,564.6281067331975,737.7831076794254,0.9749658484456608,0.9601165230896727,0.9708211126260468,0.9617186898924873
195,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1173.png,good,0,0.046999999998661224,3.839951082304046,5.2049845549347955,3.7372220999340144,5.174226705632544,0.6766721398058386,0.6742120607060166,0.6764414638005211,0.6743404865957998,0.8247423780051284,0.8099854716569626,0.827713802125647,0.8099511544752872,495.93190656720236,768.2199788840022,527.6903416733994,760.2082205472135,0.9766180817602726,0.9637187123226765,0.9751565812846085,0.9640970895024021
196,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1174.png,good,0,0.046999999998661224,4.158349027760818,5.5194857687380505,4.16333064299171,5.537343742727628,0.6992124664729805,0.6967725710055952,0.6988158111528006,0.6965644972847013,0.8350041799198902,0.8228478456497352,0.8389416897814251,0.8219492517678519,525.2302531490783,798.5407561100553,577.6271161983075,794.8611560894777,0.9729580948349551,0.9588018398416972,0.970316097294458,0.9589916770538953
197,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1175.png,good,0,0.031000000002677552,4.042000733765461,5.490557810597734,4.1266637317485255,5.324441907692215,0.6931976045257086,0.6906209832601009,0.6927763885009227,0.6908994514452357,0.8321399027373121,0.819255469163755,0.8357722558791167,0.8193552360008115,506.97988015164776,794.0486721653323,572.8176706532702,761.1980250893603,0.9739144666592049,0.9590515730933417,0.9705758120745248,0.9607456535291894
198,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1176.png,good,0,0.046999999998661224,4.0088271982390005,5.384181607511667,4.046882872306649,5.4104712888362565,0.6861346079640825,0.6838129343302647,0.6857739784893809,0.6836440303600358,0.8319421984054879,0.8187310377673118,0.8349643721457887,0.81815336837137,504.80206188088744,780.9195607281422,565.3061241959607,779.2910702781181,0.9752838768105323,0.9616863153486847,0.9723621318889067,0.9617662127833233
199,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1177.png,good,0,0.046999999998661224,4.245077656842384,5.7172658927395235,4.375307554968634,5.589668341413144,0.6950167754454575,0.6923752711937483,0.6945455348292149,0.6926727328263377,0.8327273923251602,0.8196075231150688,0.8348321630458762,0.8195704219327791,533.7433728751395,822.885177391668,606.9933230611274,796.3225752717354,0.9724774719522055,0.9574706116409148,0.9687536811457833,0.9588434535056406
200,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1178.png,good,0,0.0470000000022992,4.095661000366921,5.583715683416628,4.222850783867791,5.491985958586214,0.6885787889130468,0.6859333500410891,0.688024899346414,0.6859543158446555,0.8297939690907996,0.8164424434249478,0.832834356941685,0.8158764199630009,501.2383050018366,794.1310809586059,575.992939075996,771.4701889417831,0.9746663636570946,0.9597773131814235,0.9709374326753692,0.9609250858659029
201,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1179.png,good,0,0.030999999999039574,4.029878928702484,5.35885219035774,3.944373517254919,5.3755441292829635,0.6958580370423537,0.6935798906017603,0.6956329668974474,0.6933038737384984,0.8357937056591658,0.8233019126708929,0.8396476102318329,0.822135541639027,513.405434756024,783.3425619946173,551.0709565387599,779.7416938374142,0.9741988185341545,0.9605585339104127,0.972358342756496,0.9607398383948191
202,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle118.png,good,0,0.046999999998661224,4.404309649015584,5.82732637468435,4.46161127008592,5.730280901766508,0.7097062855258097,0.7073005260692953,0.7094824697262367,0.7074292063274213,0.8420696694617752,0.8309301399410901,0.8442723424009351,0.8303726183481149,567.5756389874048,853.682061922353,625.5448895737113,829.739834550414,0.970401319606448,0.9553740388955269,0.9674317990702935,0.9566256112959635
203,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1180.png,good,0,0.0470000000022992,4.142426317720454,5.655894723691375,4.32895052217091,5.552935787232943,0.6977940728700628,0.6949905943098895,0.6971737818833147,0.6952794234672026,0.8358692068359186,0.8223168468814502,0.8377499355940055,0.8224644166442964,518.8946141616742,817.3231141955062,603.4992344755121,794.0653886007913,0.9731091775142776,0.9575450991247257,0.9687779466015273,0.9587531946961776
204,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1181.png,good,0,0.046999999998661224,4.232774856304281,5.576805210902977,4.145393401325655,5.609674661519185,0.6999855792819188,0.6977251005994296,0.7001180887571835,0.6974902579583686,0.8387044143522122,0.8268977573727605,0.8432973257191579,0.8268162556191174,539.6498960498969,808.8053554324854,576.7963240149735,807.9346701909091,0.9726711479648141,0.9589490169623065,0.9708354705116569,0.958993208664106
205,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1182.png,good,0,0.0459999999984575,4.137801149565876,5.564554493766901,4.235311957345906,5.570144603045947,0.6939153310915318,0.6915100331024616,0.693515527735622,0.6912741282578463,0.8330051544936533,0.8207403399984279,0.8359593071427793,0.8195450410962886,520.2985789409336,808.7943687365503,591.0037175630466,802.0234137881262,0.9733242822595034,0.9584403348005539,0.9697502062209518,0.9587882583663162
206,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1183.png,good,0,0.03200000000288128,4.14541274305983,5.501635143708963,4.216164061926819,5.520041840081777,0.6986218171419529,0.6962912542724524,0.6983216870052876,0.6960347138200138,0.8364845533799059,0.8242145104447312,0.8393120536594445,0.8234329210928024,521.7173829032682,789.990448801024,582.6324137256416,787.6891169244179,0.9729502558463436,0.9589570793718868,0.9698536301075227,0.9590766420598875
207,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1184.png,good,0,0.046999999998661224,4.239897272838482,5.568478838668316,4.1704600484262,5.614983060646109,0.7010995525320146,0.698893647169581,0.7010377741777868,0.6985118473569185,0.8367115208621904,0.825047635262475,0.841306742316524,0.8238729321580415,541.6283135624354,809.3807618912394,580.2302003081727,808.5444403889136,0.9721845116544354,0.958342783396153,0.9702553664295729,0.9583858271990334
208,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1185.png,good,0,0.0459999999984575,4.339161061514032,5.686451701406891,4.265343507716446,5.669465804062075,0.6982090570820693,0.6959337328759125,0.6980869062248156,0.6957801342680845,0.8339857297491795,0.8219171321343444,0.8377588950174094,0.821317094178151,553.7452170722781,825.9828940696431,592.9741604911159,815.2020817155478,0.971595226060107,0.9575444260276864,0.9696423363462402,0.9580985604772776
209,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1186.png,good,0,0.03200000000288128,4.139608658432208,5.616609630567793,4.287448333211101,5.504459594190455,0.6916267165625957,0.6889595896080921,0.6909290256265519,0.689042787870443,0.8334751464658533,0.8197388991435692,0.8361607704611289,0.8201735462284032,516.8923248135039,810.130738007116,596.2973390075161,784.7977051646125,0.9736684387468842,0.9586374811480682,0.9696670193914736,0.9599308996043378
210,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1187.png,good,0,0.0319999999992433,4.041990950226284,5.349266696225881,3.850727615134452,5.39369851134564,0.6845248585358842,0.6822698931773735,0.6845831902046604,0.6821340426147734,0.8291136681301662,0.8156204123220887,0.8332927836655519,0.8149526755941682,532.8907227589608,794.3935686797224,541.857306723415,795.0783889118998,0.9744759661484781,0.9618791717562117,0.9740869631792776,0.9618463090600844
211,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1188.png,good,0,0.0459999999984575,4.082599975541176,5.545123842232574,4.265030449776265,5.440410953870614,0.6900983462870058,0.6875254787945779,0.689533399261476,0.6876857807500153,0.8346259067089215,0.8217908676178788,0.8367935940197094,0.8213784854681176,505.95891647303614,797.5831473638129,594.3728691271151,775.4876696691333,0.9744096820294056,0.9595700021827709,0.969986158791525,0.9606900360224039
212,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1189.png,good,0,0.0470000000022992,4.374252170722793,5.720866883379379,4.301389194609583,5.692284326382087,0.7015731742738505,0.6992245943001661,0.7012817287975399,0.6990659638904283,0.8352216586518667,0.8231109132952431,0.8390137176508944,0.8226909006121341,550.0742986425372,814.928276595285,589.0988700565035,803.3982083234418,0.9713966419901622,0.9575395459602586,0.9694303303259377,0.9581403005885948
213,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle119.png,good,0,0.046999999998661224,4.182575516693205,5.482640530497039,4.007320175116842,5.501012931720876,0.6937104299384862,0.6914518442030928,0.6936769162109715,0.6914044185156866,0.8328842757762822,0.820227962200595,0.8355438854371897,0.8193965006432351,554.3466454689993,818.3860188476482,566.6001981069844,817.3999059333205,0.9731380920326407,0.9602665233405758,0.9725883680829793,0.96031440012924
214,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1190.png,good,0,0.0470000000022992,4.217064938241435,5.637833428461591,4.262521094724528,5.675126953292487,0.6919343941056189,0.6895682829750317,0.6915501504777432,0.6893258716025714,0.8291326096578977,0.816934974480047,0.8336563049671974,0.8162152931005889,530.5869463128296,814.0737688654017,594.4325898207321,814.522114246948,0.9730290677115033,0.9585277084254512,0.969831509626493,0.9585048678536219
215,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1191.png,good,0,0.030999999999039574,3.9551131221719835,5.397980505657521,4.107210115684751,5.336170848633521,0.6926516510398538,0.6901288560258367,0.6922004349932812,0.6899642671181577,0.8348719481617314,0.8220479326863668,0.8378077437861409,0.8213769368817627,485.6935257429393,771.0130027607688,565.5941570670449,751.2903525296445,0.9753369409860205,0.9607601338102275,0.971325336958472,0.9617638965914102
216,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1192.png,good,0,0.046999999998661224,4.198282988871248,5.517905742232807,4.104725218284593,5.551955925834348,0.7007449435165639,0.698341861308372,0.7005962878900409,0.6981577147239666,0.8352714109031529,0.82301095010931,0.8400825402314283,0.8221961191924728,529.9907300966148,792.4024511232964,564.8695110915509,791.0387829141653,0.9726526649055443,0.9590324747881862,0.970913000695286,0.959102976982692
217,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1193.png,good,0,0.0470000000022992,3.778060413354561,5.11592985172252,3.8776628268154214,5.005813027747278,0.6866235741469172,0.683927590681792,0.6858344105649427,0.6841458811342198,0.8278357300993441,0.8137946700094518,0.8307285884579223,0.8133664497071788,452.08618808854357,708.8242202140591,519.5334947538402,685.388899640155,0.976981547893181,0.963853932671813,0.9736061770660208,0.9650490028333131
218,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1194.png,good,0,0.046999999998661224,3.627604255839583,4.950906494276476,3.5789370704625467,4.883359748763614,0.6692458852096085,0.6667198903591679,0.6688494740862592,0.6669826358385196,0.8190388488873732,0.8039908014957682,0.8237452908827569,0.8046587800826523,453.23932493579804,713.0507053777377,498.213021253707,706.1567582265602,0.9788576475962437,0.9666828772690109,0.9767888861816912,0.9670049952917651
219,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1195.png,good,0,0.030999999999039574,3.9340369328604834,5.237021123362192,3.768124342700673,5.279365833702905,0.6642923189888119,0.661934467011084,0.6642317128278692,0.6618307033861719,0.8238627015200216,0.8097323567996786,0.8273267292105029,0.8089194623005032,499.9521609392212,762.1539999167234,522.6178173991817,764.9041181125054,0.9772750600152157,0.9652994767671362,0.9762741154910506,0.9651742651427737
220,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1196.png,good,0,0.0470000000022992,3.925199951082335,5.291320142765869,3.9404064861692514,5.298669103255395,0.6756723835576304,0.6731784986657388,0.6751140559469353,0.6731448837274643,0.8208467112359152,0.8072077349822824,0.8256399252701583,0.8066805157781538,491.762460560111,761.247334164593,546.2234010810355,759.837455691902,0.9761571200554029,0.9630259819172222,0.9735591744308881,0.9630944601499974
221,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1197.png,good,0,0.046999999998661224,4.162729607435522,5.603584822926848,4.336133734438875,5.61122774183598,0.6766348553173583,0.6741029106496502,0.6759966867606986,0.6739280221247674,0.8260762658499643,0.8124493504151136,0.8293649189180999,0.8121983691308295,517.9818906689512,795.0557198184405,593.1587472790939,792.6341344516915,0.9747201510513998,0.9611192464128387,0.9710923149757628,0.961237669639765
222,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1198.png,good,0,0.046999999998661224,3.982849455790657,5.347233483823743,4.023095360383549,5.370720761548326,0.6884778347562921,0.6861124243286998,0.6881380994279143,0.6858849537748517,0.8302450977070074,0.8170536182501726,0.8346810718219559,0.816646689493115,504.6851559251572,778.7139245653765,566.4846748355293,777.8129126135201,0.9749832920529359,0.9613210202995832,0.9719646276951106,0.9613657738629849
223,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1199.png,good,0,0.031000000002677552,4.017759569524308,5.4855164237019105,4.200621224350083,5.446473846274484,0.7030619282255544,0.7003700080151825,0.7023705992031558,0.7003266826496461,0.8384850191159563,0.8263356423165494,0.8409776123089182,0.8258372690475357,506.5685336920653,799.615779198041,590.4179225670805,787.5548416176619,0.9734100558494282,0.957928352176809,0.9690651897693536,0.958562936350229
224,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle12.png,good,0,0.046999999998661224,4.490025681790414,5.886674129944391,4.508080808080861,5.827661977213396,0.6917531454067493,0.6894183680611626,0.6915872270106599,0.689411317072297,0.8326956869353572,0.8213923244531744,0.8358415729286166,0.8210400270301624,573.1737727773054,850.8754865624376,622.1622545063306,834.3364158139947,0.9712246803978037,0.9571898035977396,0.9688158933481358,0.9580219357701111
225,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle120.png,good,0,0.046999999998661224,4.420457380457422,5.852550456737962,4.444928705945722,5.7263933016675335,0.7069157572189391,0.7044334920502965,0.7066086757314851,0.704652275448701,0.8354952175160002,0.8240879921694559,0.8392688441131264,0.8245286932103985,562.438552036201,846.8033736628041,620.0588108689885,823.7899765078325,0.9705781676458132,0.9555988621882859,0.967621218747769,0.9568055425705044
226,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1200.png,good,0,0.031000000002677552,4.188056744527357,5.588918747443225,4.209433316213025,5.5727265378312625,0.7011004381480083,0.6986855468633703,0.7007919329245637,0.6985464991015433,0.8375178685822893,0.8252524180380387,0.8411573220123374,0.8243854724297172,526.6325424972515,805.1602734793241,583.7716902683059,796.9842805735202,0.9729949546227551,0.9586179775066562,0.9701173652707028,0.9590381908896082
227,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1201.png,good,0,0.030999999999039574,4.079953528188854,5.344629502156971,3.9987746716560726,5.378248546743121,0.6932526720895118,0.6909551827218648,0.6930617343055027,0.6907903287396575,0.8321548240266881,0.8200023417427135,0.8360647624721564,0.8193462822302561,513.5322465451907,767.9533047050571,549.8884608799933,766.4129821836779,0.9739426067152106,0.9609617262886487,0.972154136602032,0.9610400273153149
228,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1202.png,good,0,0.046999999998661224,4.180327748563072,5.614061990931441,4.277997896642013,5.588536601497762,0.6853634627353945,0.6829363387498559,0.6850670684236705,0.6828557205498503,0.8307635335016769,0.8181879542223478,0.8345236022652848,0.8175585365931067,525.9529093799715,810.7986409322492,594.983987575519,800.051354535911,0.9736665053323651,0.9593168874131139,0.9702554133151666,0.9598561496175534
229,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1203.png,good,0,0.0470000000022992,4.166418001712148,5.623013024807675,4.314887372514544,5.5515860281563665,0.7045752049946157,0.7019398424585187,0.704056951695241,0.702073281882159,0.8387681065955519,0.8263685607464997,0.8416173304387298,0.8261022683411059,515.7462345603551,804.4469735755944,597.9864504610322,785.3521744349351,0.9729363730448534,0.9576847683165266,0.9686761774040216,0.9586891861043115
230,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1204.png,good,0,0.046999999998661224,4.142688027393934,5.525690741044729,4.231914789541959,5.580558080059626,0.6878137206862996,0.6854120444187256,0.6873068312462329,0.6851860794522971,0.8262592468651108,0.8130155376837074,0.8303622690273067,0.8127594795627517,517.805713586892,792.5240274263323,585.7760730794704,796.7736373190086,0.9741734958942188,0.960389376124439,0.9708299075504316,0.9601769791582278
231,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1205.png,good,0,0.030999999999039574,4.0952867799926835,5.562450241413389,4.2423141829922075,5.44301493553741,0.7004018185831125,0.6977871103477605,0.699891110675622,0.6979324849773565,0.8348434468760819,0.8222826981993927,0.8377492600449572,0.8218850777637491,508.23281888223363,798.3618505662457,586.30518013061,768.5016718885171,0.9733008983164815,0.9579607211178695,0.9692552046832138,0.9595330662618828
232,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1206.png,good,0,0.0470000000022992,4.168352696588014,5.52283934437479,4.12919509868668,5.550589019183291,0.6995195356899641,0.6971793122113805,0.6993854188637215,0.6969873056404374,0.8360497270577562,0.8237508094247928,0.8395462260446621,0.8231628424684295,529.2869732175628,804.2256498318384,576.2311345904634,803.1980593845099,0.9730329678795085,0.958938267350151,0.9706951691802305,0.9589907335258215
233,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1207.png,good,0,0.046999999998661224,4.223316619787223,5.71263359797764,4.409562941766393,5.550706602551113,0.6963086108038654,0.6935726133870853,0.6956259661830303,0.6938935575173292,0.8352611447152837,0.8211077759684384,0.8367111880757974,0.8221797697825424,532.3365464106644,821.9371590388638,612.754851175198,792.7159332812461,0.972521743878294,0.9574751969065783,0.9684255088672699,0.9589870240065238
234,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1208.png,good,0,0.0459999999984575,3.9963898740369443,5.34982031791606,4.05836818548689,5.251403039040187,0.6996821024428658,0.697220548873035,0.6992984246894914,0.6973837781352936,0.8363051854717464,0.823533525430566,0.8398771053070047,0.8239149616213368,496.63496636908496,760.564520198625,553.3634676058467,739.625416134894,0.9739540019441881,0.9600437523524576,0.971047223696695,0.9611437879250774
235,CAMERA 4_OZ/good_bottle_png/OZ_good_bottle1209.png,good,0,0.0470000000022992,3.8951571480983564,5.3511186342692465,3.986890698755156,5.206108945889663,0.6860304024341186,0.6835220793690492,0.6856381086842254,0.683678103825548,0.8318860616013245,0.8182512744891774,0.8349023031068977,0.8185239592476358,485.4306444906459,769.6014340271669,549.169144226777,739.922221051839,0.9758298328423194,0.9615997856339151,0.9726953857417505,0.9630806666329342
